id,created_at,author_id,text,lang,username,verified,url,followers_count,following_count,tweet_count
1588199735118237696,2022-11-03 16:01:38+00:00,1588199735118237696,"$BTC : 20246
$ETH : 1540.47
$ADA : 0.393328
$SOL : 31.16
$BNB : 327.82
$MATIC : 0.94786
$HIVE : 0.481154
$PVU : 0.01136398
$ZOON : 0.00096103
$SLP : 0.00328336
$AXS : 8.85",in,CryptoValueBot,False,https://twitter.com/CryptoValueBot/status/1588199735118237696,1074,0,60951
1588199734233161730,2022-11-03 16:01:38+00:00,1588199734233161730,"@UnrealWhales Pinksale presale link: https://t.co/6bdMUUOPbb…

https://t.co/u22qUziYSt

https://t.co/aHlTcekey0

#DogecoinToTheMoon  #dogecoin #BTC #BNB  #Binance  #Airdrop  #presale  #shiba  #BABYDOGE  #coin  #SHIB  #Elon  #MUSK  #ELONMUSK",es,UchenaWisdom1,False,https://twitter.com/UchenaWisdom1/status/1588199734233161730,1,8,154
1588199734128578560,2022-11-03 16:01:38+00:00,1588199734128578560,"RT @hashflowteam: Get early access to the token with minimum buy 0.3 BNB and get rewards up to 6 $BNB instantly

Buy here:
https://t.co/IVP…",en,OxbubblesBBB,False,https://twitter.com/OxbubblesBBB/status/1588199734128578560,123,3037,12085
1588199733545209857,2022-11-03 16:01:38+00:00,1588199733545209857,"RT @cisumpromotes: Again, $TTC was the BNB Chain project with the highest bullishness over the past 24 hours.

It is quite uncommon to find…",en,Charlot_tiv,False,https://twitter.com/Charlot_tiv/status/1588199733545209857,12,44,1899
1588199732014448640,2022-11-03 16:01:38+00:00,1588199732014448640,"@nftmufettisi Airdrop kanalima katilirmisiniz rica etsem ? 
Çekiliş,nft ve yeni cikan projelerin airdroplarini paylaşiyorum. Sadece kanalima katilarak sansinizi deneyebilirsiniz. 
https://t.co/79mMRf15YY

#airdrop #crypto #bitcoin    #bnb    #eth",tr,onursen188,False,https://twitter.com/onursen188/status/1588199732014448640,249,3521,14853
1588199732002066434,2022-11-03 16:01:38+00:00,1588199732002066434,"RT @SummonersArena: Introducing: Battle Pass BNB Edition ⚡️
Feat. first-ever Night City Kitsune skin

Click the link below to find out abou…",en,prajapathy,False,https://twitter.com/prajapathy/status/1588199732002066434,13,206,1870
1588199731217707008,2022-11-03 16:01:37+00:00,1588199731217707008,"RT @FanTokenBrazil: Vote for the Greatest of All Time

#BNB #NFTs #WorldCup2022 #BRA #BRAZILFANTOKEN",en,Mahbub2rayhan,False,https://twitter.com/Mahbub2rayhan/status/1588199731217707008,4,114,184
1588199730982490114,2022-11-03 16:01:37+00:00,1588199730982490114,"RT @BNBCHAIN: Are you ready for BNB Chain's Football Fiesta?

With over $500k in prizes, you better be!

To celebrate the World Cup we're b…",en,adani1111,False,https://twitter.com/adani1111/status/1588199730982490114,78,1280,2546
1588199729946537984,2022-11-03 16:01:37+00:00,1588199729946537984,"RT @hfthashflow: Hashflow $HFT Will Launching on #Binance   

✅ Buy Now $HFT on Pancakeswap Min 0.3 $BNB
Get Rewards 2 $BNB Instantly

🔥Sma…",en,jesusblessmewin,False,https://twitter.com/jesusblessmewin/status/1588199729946537984,522,3499,6214
1588199728986079234,2022-11-03 16:01:37+00:00,1588199728986079234,"RT @RisingSuNCOin67: @CryptoAltGems ✅#RisingSunCoin - Massive reflections on each transaction.

✅#ShadowDescendants - Massive Staking retur…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199728986079234,11,14,13045
1588199726297423877,2022-11-03 16:01:36+00:00,1588199726297423877,"RT @HyperLeagueIO: Within the metaverse, the #P2E  model is an open economy that allows people to generate real revenue 💵while gaming 🎮

#H…",en,Muhamma55049987,False,https://twitter.com/Muhamma55049987/status/1588199726297423877,1,37,10
1588199726255673345,2022-11-03 16:01:36+00:00,1588199726255673345,"RT @NFTDailyPink: $1400 in $BNB 10 winners!
      
To win:                                          
1. Follow Me
2. Like and Retweet  
3.…",en,AmineKbidi,False,https://twitter.com/AmineKbidi/status/1588199726255673345,6,111,67
1588199725764726785,2022-11-03 16:01:36+00:00,1588199725764726785,"@kwok_xian @elonmusk 🔥🔥🔥🔥Bit5 Going to the moon🔥🔥🔥🔥

🚀100% tokens in liquidity
👌All liquidity locked

🤑Buy the dip ASAP

https://t.co/XM4rRVBgik

https://t.co/BL9OXvWZwM",en,ufyy21355042,False,https://twitter.com/ufyy21355042/status/1588199725764726785,1,13,417
1588199725408346121,2022-11-03 16:01:36+00:00,1588199725408346121,"Good morning! What's everybody looking forward to this weekend?

#KTO $KTO #LBOW #SHIB #XRP #BTC #ADA #SOLANA #BNB #DOGE #ETH  #Bitcoin #CRO #AVAX #100xgem #1000xgem #Ethereum #NFT #NFTGiveaway https://t.co/sE9dk7bXI3",en,Crypt0Miggie,False,https://twitter.com/Crypt0Miggie/status/1588199725408346121,127,541,3512
1588199724511039488,2022-11-03 16:01:36+00:00,1588199724511039488,"RT @hfthashflow: Hashflow $HFT Will Launching on #Binance   

✅ Buy Now $HFT on Pancakeswap Min 0.3 $BNB
Get Rewards 2 $BNB Instantly

🔥Sma…",en,NOV_BIGWIN_2022,False,https://twitter.com/NOV_BIGWIN_2022/status/1588199724511039488,71,3511,18797
1588199722887544832,2022-11-03 16:01:35+00:00,1588199722887544832,"@FesterNFT EverEscrow Coin
 
Decentralised Crypto Escrow Platform
 
Presale live on Pinksale 🚀

✅ Audit, KYC, and SAFU 
✅ Big Marketing
✅ CMC &amp; CG fast list
✅ 5% Buy/Sell Tax 
✅ Demo platform ready
 
Join our community: https://t.co/3dDt9BOvEm
 
#EECarmy #presale #bnb #cryptocurrency",en,mista_brainz,False,https://twitter.com/mista_brainz/status/1588199722887544832,139,383,7635
1588199721021345792,2022-11-03 16:01:35+00:00,1588199721021345792,"RT @MetallurgyGold: You can now trade $MGLD ⚡ directly on our website through @CoinBraincom tools 📏

https://t.co/GkXs1bZCu6 🪙

Be #GOLD 💛…",en,Q_osmarNFT,False,https://twitter.com/Q_osmarNFT/status/1588199721021345792,12,132,571
1588199720429797376,2022-11-03 16:01:35+00:00,1588199720429797376,"RT @RisingSuNCOin67: @CryptoEmdarks ✅#RisingSunCoin - Massive reflections on each transaction.

✅#ShadowDescendants - Massive Staking retur…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199720429797376,11,14,13045
1588199719708536832,2022-11-03 16:01:35+00:00,1588199719708536832,"RT @BNBCHAIN: Are you ready for BNB Chain's Football Fiesta?

With over $500k in prizes, you better be!

To celebrate the World Cup we're b…",en,Zarnawkhi,False,https://twitter.com/Zarnawkhi/status/1588199719708536832,7,287,278
1588199719423156224,2022-11-03 16:01:35+00:00,1588199719423156224,@BNB_Communiity Beeping,en,ismeroilly,False,https://twitter.com/ismeroilly/status/1588199719423156224,26,24,6
1588199718890487810,2022-11-03 16:01:34+00:00,1588199718890487810,"@KienLe30825285 @edrop_token 🔥🔥🔥🔥Bit5 Going to the moon🔥🔥🔥🔥

🚀100% tokens in liquidity
👌All liquidity locked

🤑Buy the dip ASAP

https://t.co/uFzfvtEX7J

https://t.co/uJ9ylikfKz",en,Maxton51589907,False,https://twitter.com/Maxton51589907/status/1588199718890487810,4,77,3417
1588199717535522816,2022-11-03 16:01:34+00:00,1588199717535522816,"RT @BNB_Communiity: You’ll receive 0.125 $BNB ($40)🎉

500 $BNB For the first 4000 people who follow &amp; Retweet this 

✅Retweet Pinned &amp; Comm…",en,TranNamckr,False,https://twitter.com/TranNamckr/status/1588199717535522816,9,87,30
1588228973561004034,2022-11-03 17:57:49+00:00,1588228973561004034,RT @cryptodase: @TheCryptoTulip https://t.co/QOQQGlm7Tp,qme,BoboTheApeNFT,False,https://twitter.com/BoboTheApeNFT/status/1588228973561004034,3271,328,29159
1588228971904106496,2022-11-03 17:57:49+00:00,1588228971904106496,@CozomoMedici @beeple https://t.co/5AwqPVNWrz,qme,chicharlichi,False,https://twitter.com/chicharlichi/status/1588228971904106496,187,750,16884
1588228969211437056,2022-11-03 17:57:48+00:00,1588228969211437056,"RT @RAPTOKENxyz: All $RAP HEADZ - Membership holders got air dropped a GEM PASS NFT last week🪂

Giving you drops from future KOHINOOR KING…",en,zluniverse,False,https://twitter.com/zluniverse/status/1588228969211437056,834,1335,1565
1588228967282233346,2022-11-03 17:57:48+00:00,1588228967282233346,$CHZ   تحليل عملة $DOT $XRP $LUNA $SOL $chz $ltc $Luna #ava $FTM $ONE $matic $celr $lunc https://t.co/sObe5gmJMb,und,HoraceTracy6,False,https://twitter.com/HoraceTracy6/status/1588228967282233346,14,151,10
1588228961682726916,2022-11-03 17:57:46+00:00,1588228961682726916,RT @BidarzPro: پالیگان با رمز ارز ماتیک (MATIC) در حالی این انتشار را انجام داده که در روزهای اخیر (با وجود ریزش بازار ارزهای دیجیتال)، توا…,fa,bahmanbs,False,https://twitter.com/bahmanbs/status/1588228961682726916,1474,1441,45360
1588228944817438720,2022-11-03 17:57:42+00:00,1588228944817438720,"RT @NftDragonland: anyone want to sweep the floor?

https://t.co/6elVLbFVQG https://t.co/lvBT6stJ1z",en,Neon_Verse,False,https://twitter.com/Neon_Verse/status/1588228944817438720,656,658,14296
1588228940702912512,2022-11-03 17:57:41+00:00,1588228940702912512,RT @AltcoinDailyio: Mark Zuckerberg has selected Polygon $MATIC to mint digital collectable NFTs on #Instagram. 🙌,en,LeRoyAiCee,False,https://twitter.com/LeRoyAiCee/status/1588228940702912512,93,449,15629
1588228937376841728,2022-11-03 17:57:41+00:00,1588228937376841728,"RT @BidarzPro: خبر: پالیگان (Polygon)، شبکه آزمایشی Avail خود را منتشر کرد.
سندیپ نیلوال، یکی از بنیان‌گذاران این شبکه، در توییتی این خبر ر…",fa,bahmanbs,False,https://twitter.com/bahmanbs/status/1588228937376841728,1474,1441,45360
1588228926916419584,2022-11-03 17:57:38+00:00,1588228926916419584,RT @JamesCongreve2: $CHZ   تحليل عملة $DOT $XRP $LUNA $SOL $chz $ltc $Luna #ava $FTM $ONE $matic $celr $lunc https://t.co/iCpxyzBuKE,und,RaglanLes,False,https://twitter.com/RaglanLes/status/1588228926916419584,64,317,24
1588228922738515974,2022-11-03 17:57:37+00:00,1588228922738515974,RT @FODNGraphics: Check out my new item listing on OpenSea! https://t.co/8Lyk5puaqN via @opensea @FODNGraphics @E1evenNfts @Trixflyordie @T…,en,E1evenNfts,False,https://twitter.com/E1evenNfts/status/1588228922738515974,14,74,87
1588228916027834373,2022-11-03 17:57:36+00:00,1588228916027834373,@nft_kittycat https://t.co/5AwqPW5xQ9,qme,chicharlichi,False,https://twitter.com/chicharlichi/status/1588228916027834373,187,750,16884
1588228906821111809,2022-11-03 17:57:33+00:00,1588228906821111809,"RT @weiler_eth: $1,200 $MATIC For Random Person 🥳 🔥

        Like + Follow  💥",en,HeruPur25798401,False,https://twitter.com/HeruPur25798401/status/1588228906821111809,58,112,602
1588228902811729920,2022-11-03 17:57:32+00:00,1588228902811729920,$CHZ   تحليل عملة $DOT $XRP $LUNA $SOL $chz $ltc $Luna #ava $FTM $ONE $matic $celr $lunc https://t.co/0bT2RoRJ62,und,RaglanLes,False,https://twitter.com/RaglanLes/status/1588228902811729920,64,317,24
1588228901381492736,2022-11-03 17:57:32+00:00,1588228901381492736,"RT @MortFink: FREE FREE #NFT !!! FREE FREE #NFTGiveaway !!!

*Just RETWEET this post
*Drop your ADDRESS in the comments
*Collection - Melt…",en,Giusepp40294743,False,https://twitter.com/Giusepp40294743/status/1588228901381492736,290,1681,10986
1588228892183117824,2022-11-03 17:57:30+00:00,1588228892183117824,"RT @ProBit_Exchange: ENQ jumps 28.25%📈
ENQ/USDT=0.04630🚀
https://t.co/FBZaLq8ixm
SKET jumps 12.95%📈
SKET/USDT=0.004650🚀
https://t.co/uGHQLX…",fr,LLiober,False,https://twitter.com/LLiober/status/1588228892183117824,1156,1690,7032
1588228886017499137,2022-11-03 17:57:28+00:00,1588228886017499137,$CHZ   تحليل عملة $DOT $XRP $LUNA $SOL $chz $ltc $Luna #ava $FTM $ONE $matic $celr $lunc https://t.co/v9DBEM1ZZl,und,Charles45342274,False,https://twitter.com/Charles45342274/status/1588228886017499137,14,97,15
1588228876773171201,2022-11-03 17:57:26+00:00,1588228876773171201,$CHZ   تحليل عملة $DOT $XRP $LUNA $SOL $chz $ltc $Luna #ava $FTM $ONE $matic $celr $lunc https://t.co/5UnHO4kX2N,und,OnionsBella,False,https://twitter.com/OnionsBella/status/1588228876773171201,76,352,30
1588228873258508288,2022-11-03 17:57:25+00:00,1588228873258508288,RT @FODNGraphics: Check out my new item listing on OpenSea! https://t.co/8Lyk5puaqN via @opensea @FODNGraphics @E1evenNfts @Trixflyordie @T…,en,FODNGraphics,False,https://twitter.com/FODNGraphics/status/1588228873258508288,347,438,4332
1588228872142823428,2022-11-03 17:57:25+00:00,1588228872142823428,@Alotaibi_aso BNB - Matic,pt,TARIQMSH,False,https://twitter.com/TARIQMSH/status/1588228872142823428,119,655,1077
1588228861195698179,2022-11-03 17:57:23+00:00,1588228861195698179,"RT @SindySunrise: Friends! Support my new drop, please!
Comments, likes, and reposts are mutual!
https://t.co/0fnfT55C1x https://t.co/jT3sV…",en,SindySunrise,False,https://twitter.com/SindySunrise/status/1588228861195698179,2594,2527,2275
1588228855164289024,2022-11-03 17:57:21+00:00,1588228855164289024,"RT @JanspireA: Please see my Agent 57 listing on OpenSea. 🙏 

0.005 ETH Polygon 

Your kind support is greatly appreciated.  💕 ♥️ 💜 💙 💫

ht…",en,web_horizons,False,https://twitter.com/web_horizons/status/1588228855164289024,5517,5777,3651
1588228849044799488,2022-11-03 17:57:20+00:00,1588228849044799488,"RT @wiseslothclub: 🔸Wise Sloth #2176: https://t.co/BYJFijNO0d 🦥
🔸0.0032 ETH 🪙

Let's spread the wisdom! 🪄

#NFTs #NFTCommunity #NFTcollecti…",en,samira_voxelart,False,https://twitter.com/samira_voxelart/status/1588228849044799488,1311,1702,20567
1588228841041977346,2022-11-03 17:57:18+00:00,1588228841041977346,$CHZ   تحليل عملة $DOT $XRP $LUNA $SOL $chz $ltc $Luna #ava $FTM $ONE $matic $celr $lunc https://t.co/Nd48pbKTon,und,SharonKitty8,False,https://twitter.com/SharonKitty8/status/1588228841041977346,12,114,20
1588228839062528000,2022-11-03 17:57:17+00:00,1588228839062528000,"RT @Marcuz2021: 🔥NFT Giveaway via Twitter Picker.🎁

4 lucky winners will receive 1x NFT (Harumi Saiba #619 NFT)

Like, Rt &amp; Follow:

@Harum…",en,MademaETH,False,https://twitter.com/MademaETH/status/1588228839062528000,145,792,2473
1588228837975810048,2022-11-03 17:57:17+00:00,1588228837975810048,I just completed this bounty on Layer3! 🚀 Check it out and discover what web3 has to offer: https://t.co/aXyJo2vwsv,en,Noomeric,False,https://twitter.com/Noomeric/status/1588228837975810048,72,431,3273
1588228832573755395,2022-11-03 17:57:16+00:00,1588228832573755395,"RT @LucMertens1: Last Night a buyer save my life with a buy.
🤣🤣🤣🤣🤣
@D1SKON_DDL  💯000 times thank you for buying this amazing piece.🫂🫂🫂🫂🫂🫂🫂…",en,Neon_Verse,False,https://twitter.com/Neon_Verse/status/1588228832573755395,656,658,14296
1588228814861045761,2022-11-03 17:57:11+00:00,1588228814861045761,"RT @SindySunrise: My new drop. I would be grateful for feedback.
 Female portrait in watercolor. 
https://t.co/najK2cQxtq

#NFTCommunity #N…",en,SindySunrise,False,https://twitter.com/SindySunrise/status/1588228814861045761,2594,2527,2275
1588228812076204040,2022-11-03 17:57:11+00:00,1588228812076204040,"RT @PlanetOfZombies: Let me introduce you John!!!
He looks good, nice and surprised to be here!!
0.005eth #polygon

https://t.co/6d5wglwqEP…",en,Neon_Verse,False,https://twitter.com/Neon_Verse/status/1588228812076204040,656,658,14296
1588228808829767680,2022-11-03 17:57:10+00:00,1588228808829767680,https://t.co/UwUTF8cIhD 3 Reasons Behind MATIC’s 17% Surge to 7-Week Highs https://t.co/1FZ4b6R0n7,en,binarymoves,False,https://twitter.com/binarymoves/status/1588228808829767680,67,1,100071
1588228799950426112,2022-11-03 17:57:08+00:00,1588228799950426112,"Check out this item on OpenSea https://t.co/5AwqPW5xQ9 via @opensea 

FOR SALE ONLY NOW so message me",en,chicharlichi,False,https://twitter.com/chicharlichi/status/1588228799950426112,187,750,16884
1588228798591471616,2022-11-03 17:57:08+00:00,1588228798591471616,$CHZ   تحليل عملة $DOT $XRP $LUNA $SOL $chz $ltc $Luna #ava $FTM $ONE $matic $celr $lunc https://t.co/ooiFMsvtx3,und,GeorgeBabbitt3,False,https://twitter.com/GeorgeBabbitt3/status/1588228798591471616,13,117,15
1588228798415110144,2022-11-03 17:57:08+00:00,1588228798415110144,"RT @PadiSwap: New #Crypto GIVEAWAY !  100 $PADI Tokens [
@HPB_Global ] to each and everyone that:

1. Like and Retweet
2. Follow me
3. Tag…",en,KazutoKirigaiy3,False,https://twitter.com/KazutoKirigaiy3/status/1588228798415110144,111,747,1538
1588228794724253696,2022-11-03 17:57:07+00:00,1588228794724253696,https://t.co/2J5B2yquet Polygon NFTs Finally Coming To Over 1.4 Billion Instagram Users — MATIC Primed For Huge Boost https://t.co/KN9bt2oDCB,en,binarymoves,False,https://twitter.com/binarymoves/status/1588228794724253696,67,1,100071
1588228793310773250,2022-11-03 17:57:06+00:00,1588228793310773250,RT @TcurkanMisa: Check out my item listing on OpenSea! https://t.co/FoJxudiqrs via @opensea,en,TcurkanMisa,False,https://twitter.com/TcurkanMisa/status/1588228793310773250,56,73,634
1588228787350609921,2022-11-03 17:57:05+00:00,1588228787350609921,@simplynft11 https://t.co/ct0ZHH5qTs,qme,DebAxom,False,https://twitter.com/DebAxom/status/1588228787350609921,21,83,880
1588228781487149057,2022-11-03 17:57:04+00:00,1588228781487149057,People are sleeping on #Matic $Matic #Polygon #PolygonMatic https://t.co/MEhMQrEUWs https://t.co/sguKHDVH5d,en,Vdhnyc,False,https://twitter.com/Vdhnyc/status/1588228781487149057,183,737,6305
1588228779520000003,2022-11-03 17:57:03+00:00,1588228779520000003,CryptoRevolution MATIC PARTNERS W/ INSTAGRAM &amp;amp; JP MORGAN!  YOU MUST WATCH THESE COINS!  DOLLAR TRYS TO SPOIL THE FUN! https://t.co/SC7LsDBr2c,en,binarymoves,False,https://twitter.com/binarymoves/status/1588228779520000003,67,1,100071
1588228771496108032,2022-11-03 17:57:01+00:00,1588228771496108032,"RT @cookieslovedone: This is really cool.
We are proud of part of them.

#NFT #OpenSea #Giveaway  #Crypto #Cryptocurrency #Token #Polygon #…",en,kyros_1612,False,https://twitter.com/kyros_1612/status/1588228771496108032,230,2313,71629
1588228764089356288,2022-11-03 17:56:59+00:00,1588228764089356288,"RT @PrincessOf_NFT: Princess of NFT Land #189
https://t.co/xoavoNEhRu
At 0.01
Polygon Blockchain
1.5 Trade Volume 

#NFTs #NFTCommunity #NF…",en,ROCKSTAR77716,False,https://twitter.com/ROCKSTAR77716/status/1588228764089356288,2429,1106,8542
1588228763036266496,2022-11-03 17:56:59+00:00,1588228763036266496,RT @EverleyKipling1: $CHZ   تحليل عملة $DOT $XRP $LUNA $SOL $chz $ltc $Luna #ava $FTM $ONE $matic $celr $lunc https://t.co/sDARaPNX0C,und,PrimoSurrey,False,https://twitter.com/PrimoSurrey/status/1588228763036266496,53,315,19
1588228756107403264,2022-11-03 17:56:57+00:00,1588228756107403264,"RT @SindySunrise: My new job. I would like to know your opinion, friends)
A place of power Turquoise Katun. Altai Mountains.
Pastel.

https…",en,SindySunrise,False,https://twitter.com/SindySunrise/status/1588228756107403264,2594,2527,2275
1588228748691656704,2022-11-03 17:56:56+00:00,1588228748691656704,@simplynft11 https://t.co/28ZpOvvaBr,qme,DebAxom,False,https://twitter.com/DebAxom/status/1588228748691656704,21,83,880
1588228744984301568,2022-11-03 17:56:55+00:00,1588228744984301568,$CHZ   تحليل عملة $DOT $XRP $LUNA $SOL $chz $ltc $Luna #ava $FTM $ONE $matic $celr $lunc https://t.co/SQI2shXRwq,und,PrimoSurrey,False,https://twitter.com/PrimoSurrey/status/1588228744984301568,53,315,19
1588228741788049409,2022-11-03 17:56:54+00:00,1588228741788049409,"RT @cocky_juice: 💚👿: ""It may look like vomit, but the acidity is much higher.""

Listed for 0.01 eth 💜
https://t.co/dwedxMes59

#NFTCommunti…",en,kseni_cher,False,https://twitter.com/kseni_cher/status/1588228741788049409,9829,2228,19161
1588228731293794308,2022-11-03 17:56:52+00:00,1588228731293794308,$CHZ   تحليل عملة $DOT $XRP $LUNA $SOL $chz $ltc $Luna #ava $FTM $ONE $matic $celr $lunc https://t.co/O1mzK9r0AD,und,MaricoBach,False,https://twitter.com/MaricoBach/status/1588228731293794308,21,124,9
1588228726755848192,2022-11-03 17:56:50+00:00,1588228726755848192,"RT @TheGyroCrypto: $ADA, $MASK, $BNB, $MATIC, $APT
All charts sent on our FREE TG!!
Alpha calls called on FREE TG!!
All reversals, big move…",en,Eid_bigwin786,False,https://twitter.com/Eid_bigwin786/status/1588228726755848192,60,2809,10194
1588228706409013250,2022-11-03 17:56:46+00:00,1588228706409013250,"RT @SindySunrise: My new painting. A place of power, the North-Chuysky Ridge in the Altai Mountains. https://t.co/NrWn8lQWJa
#NFTs #NFTarti…",en,SindySunrise,False,https://twitter.com/SindySunrise/status/1588228706409013250,2594,2527,2275
1588228701027995649,2022-11-03 17:56:44+00:00,1588228701027995649,"RT @weiler_eth: $1,200 $MATIC For Random Person 🥳 🔥

        Like + Follow  💥",en,Faisalussemwang,False,https://twitter.com/Faisalussemwang/status/1588228701027995649,2558,3853,13815
1588228697643188224,2022-11-03 17:56:44+00:00,1588228697643188224,"RT @spumeio: 📣 Spume’s 1st Birthday MASSIVE giveaway 📣
ONE winner will receive 🍾
A Spume Hoodie
A Level Three Spume Crypto Card
3 NFT’s 
10…",en,PampaDutta11,False,https://twitter.com/PampaDutta11/status/1588228697643188224,859,4441,45438
1588228688428294145,2022-11-03 17:56:41+00:00,1588228688428294145,"RT @Marcuz2021: 🔥NFT Giveaway via Twitter Picker.🎁

4 lucky winners will receive 1x NFT (Harumi Saiba #619 NFT)

Like, Rt &amp; Follow:

@Harum…",en,huahua46473456,False,https://twitter.com/huahua46473456/status/1588228688428294145,73,954,2463
1588228667389480960,2022-11-03 17:56:36+00:00,1588228667389480960,RT @mincoturgob: @MarotoReyes @ICEXSerbia @SRBinSpain @SE_Comercio @TurismoEspGob @TomaMomirovic @ICEX_ @camarascomercio @CEOE_ES @sinisa_m…,es,ICEXSerbia,False,https://twitter.com/ICEXSerbia/status/1588228667389480960,1296,1282,4373
1588228659705430016,2022-11-03 17:56:34+00:00,1588228659705430016,$CHZ   تحليل عملة $DOT $XRP $LUNA $SOL $chz $ltc $Luna #ava $FTM $ONE $matic $celr $lunc https://t.co/OnCpSbtdcS,und,NinaWoolley10,False,https://twitter.com/NinaWoolley10/status/1588228659705430016,10,117,7
1588228642014134272,2022-11-03 17:56:30+00:00,1588228642014134272,"RT @Gitgat_Eth: 🎁 #Giveaway by Raptor 🎁
For 300 user
Like retweet pined post tag 3 friend @Gitgat_Eth
Join tg
https://t.co/Qt0zYQ7Xhj
Like…",en,Dikaaha,False,https://twitter.com/Dikaaha/status/1588228642014134272,124,3468,6790
1588228639132614656,2022-11-03 17:56:30+00:00,1588228639132614656,$CHZ   تحليل عملة $DOT $XRP $LUNA $SOL $chz $ltc $Luna #ava $FTM $ONE $matic $celr $lunc https://t.co/e4fNwrPfYn,und,hyman_ingersoll,False,https://twitter.com/hyman_ingersoll/status/1588228639132614656,72,302,24
1588228633902125056,2022-11-03 17:56:28+00:00,1588228633902125056,"RT @weiler_eth: $1,200 $MATIC For Random Person 🥳 🔥

        Like + Follow  💥",en,Mhaukee1,False,https://twitter.com/Mhaukee1/status/1588228633902125056,64,578,1250
1588228630080999424,2022-11-03 17:56:27+00:00,1588228630080999424,"check out this NFT Portrait of Aesthetic Girl ?

❤️Follow Me
💚Like &amp; Retweet
💜Drop Your #MATIC

#opensea #openseanft #NFTs #NFTGiveaway #NFTdrop #NFTAirdrop #Giveaways #Airdrop #NFTCommunity #nftcollector #NFTGiveaways #NFTartist #nftart #rarible #NFTProject #art https://t.co/aEh3mnFmCt",en,TezCreation,False,https://twitter.com/TezCreation/status/1588228630080999424,18,4,85
1588228628927877120,2022-11-03 17:56:27+00:00,1588228628927877120,@TheMoonCarl I hold $MATIC 🙋‍♂️,en,lobastovairina,False,https://twitter.com/lobastovairina/status/1588228628927877120,8,89,115
1588228623672156160,2022-11-03 17:56:26+00:00,1588228623672156160,"RT @DrRushArt: 🐠NEW DROP🐠

Hi #NFTCommunity ❤️

How's your Thursday?
I'm off work, so it's time to get some rest🍁🫶

#MetaToons_ #043
🔗https…",en,YessicaAlcant19,False,https://twitter.com/YessicaAlcant19/status/1588228623672156160,5504,4455,30091
1588228618827829248,2022-11-03 17:56:25+00:00,1588228618827829248,$MATIC 11% 🤭,en,aanto0o_,False,https://twitter.com/aanto0o_/status/1588228618827829248,23,89,10
1588228608866373635,2022-11-03 17:56:22+00:00,1588228608866373635,Have you ever wondered what it felt like for someone getting into $BTC when it was a few dollars and gaining 1000’x ? If you want to know DO NOT miss out on $Kas solving the blockchain trilemma. $ETH $XRP $ADA $ETC $XDC $LINK $BNB $DOGE $MATIC $SOL $LUNC https://t.co/SaXnpyD96K,en,FoxH04,False,https://twitter.com/FoxH04/status/1588228608866373635,7,53,9
1588228605099786242,2022-11-03 17:56:21+00:00,1588228605099786242,"RT @0xKingKong: #GIVEAWAY en collab avec https://t.co/v1VSr0sar0 🎁

🎁 250$ $USDT à gagner ! Pour participer :

✅RT &amp; FOLLOW @keyspointfr @0…",fr,muscledApe,False,https://twitter.com/muscledApe/status/1588228605099786242,78,235,2085
1588228596170387456,2022-11-03 17:56:19+00:00,1588228596170387456,RT @DylanGr58891253: $CHZ   تحليل عملة $DOT $XRP $LUNA $SOL $chz $ltc $Luna #ava $FTM $ONE $matic $celr $lunc https://t.co/gK6lzwCYNx,und,PaddyDunlop5,False,https://twitter.com/PaddyDunlop5/status/1588228596170387456,65,309,22
1588228579581726722,2022-11-03 17:56:15+00:00,1588228579581726722,"RT @Metastract: This crazy Little Evil is still available at 0.008 $eth 🥰

https://t.co/Tit3o417ph https://t.co/qM01mSXxHS",en,Neon_Verse,False,https://twitter.com/Neon_Verse/status/1588228579581726722,656,658,14296
1588228552314454017,2022-11-03 17:56:09+00:00,1588228552314454017,"RT @Jaafarmsn: ⭐#NFTGiveaway⭐

4 x NFT  Winners via Twitterpicker

Must:
1⃣Follow @TheaNFTs @Jaafarmsn
@DianaNFT_ @NFTtomoon_
2⃣❤️ &amp; ♻️
3️⃣…",en,BigWiinQeenn_1,False,https://twitter.com/BigWiinQeenn_1/status/1588228552314454017,665,2370,5102
1588228537236029441,2022-11-03 17:56:05+00:00,1588228537236029441,"Ne smem da upalim Rts,bojim se da onaj debilni matić ne plače tamo",und,radeshow,False,https://twitter.com/radeshow/status/1588228537236029441,101,112,2033
1588228527237005312,2022-11-03 17:56:03+00:00,1588228527237005312,@opensea https://t.co/zaMJB7cN0X,qme,Glytzymyzticco,False,https://twitter.com/Glytzymyzticco/status/1588228527237005312,2465,2280,4770
1588228519972282369,2022-11-03 17:56:01+00:00,1588228519972282369,"RT @SmileyCatsSquad: NEW DROP 😻🚀

Smiley Cats #288 (Samurai) ⚔️🏯

Link : https://t.co/IzzWR3xFIb

Already listed at @opensea and waiting to…",en,simplyTOBY_,False,https://twitter.com/simplyTOBY_/status/1588228519972282369,1252,3226,2485
